OBJECT_NAME,LOCATOR,VALUE,X_COORD,Y_COORD,WIDTH,HEIGHT
CLASS_NEW,By.CLASS_NAME,new,80,472,480,93
ELEMENT_LOAD_AVAA_SUUNNITELMASI,By.CSS_SELECTOR,.element-load>span,0,640,240,23
